メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
ジャガー,Ｆペイス 4WD,2024,ＡＴ,6,DC2NC,5 - すごくきれい,531 ～ 536,2025年07月,,2000,9.6,パール,AC NV TV AW 革
ジャガー,Ｆペイス 4WD,2016,ＡＴ,62,DC3VA,5 - すごくきれい,167 ～ 169,2025年07月,,3000,7.9,赤,AC NV TV AW SR 革
ジャガー,Ｆタイプ オープン 2WD,2013,ＡＴ,45,J608A,5 - すごくきれい,259 ～ 263,2025年07月,ベースグレード,3000,,グレー,AC NV TV AW SR 革
ジャガー,ＸＪ 4D 2WD,2016,ＡＴ,76,J128B,4 - きれい,116 ～ 118,2025年07月,ＸＪ プレミアムラグジュアリー,3000,8.9,白,AC NV TV AW SR 革
ジャガー,ＸＪ 2WD,2010,ＡＴ,47,J12LA,4 - きれい,31 ～ 34,2025年07月,,5000,,シルバー,AC NV TV AW SR 革
ジャガー,ＸＥ 4D 2WD,2020,ＡＴ,22,JA2NA,5 - すごくきれい,235 ～ 238,2025年07月,ＸＥ Ｓ,2000,,紺,AC NV TV AW 革
ジャガー,ＸＫ クーペ 2WD,2002,ＡＴ,115,J41PB,4 - きれい,33 ～ 37,2025年07月,ＸＫＲ,4000,,赤,AC NV TV AW 革
ジャガー,ＸＥ 2WD,2017,ＡＴ,91,JA2XB,4 - きれい,55 ～ 59,2025年07月,,2000,8.7,黒,AC NV TV
ジャガー,ＸＥ 2WD,2016,ＡＴ,54,JA2NA,5 - すごくきれい,51 ～ 54,2025年07月,,2000,7.10,赤,AC NV TV AW 革
ジャガー,ＸＪ 4D 2WD,2013,ＡＴ,83,J128B,4 - きれい,57 ～ 63,2025年07月,ＸＪ プレミアムラグジュアリー,3000,8.6,黒,AC NV TV AW SR 革
ジャガー,ＸＦスポーツブレイク 4D 2WD,2019,ＡＴ,27,JB2XC,5 - すごくきれい,170 ～ 172,2025年07月,プレステージ,2000,8.1,シルバー,AC NV TV AW 革
ジャガー,ＸＪ 4D 2WD,2004,ＡＴ,119,J72RA,3 - 普通,7 ～ 12,2025年07月,ＸＪ８ ３．５,3500,,白,AC 革
ジャガー,Ｅペイス 4WD,2018,ＡＴ,33,DF2XA,5 - すごくきれい,136 ～ 141,2025年07月,,2000,,グレー,AC NV TV AW SR 革
ジャガー,ＸＥ 2WD,2016,ＡＴ,43,JA2GA,4 - きれい,69 ～ 75,2025年07月,,2000,,パール,AC NV TV AW 革
ジャガー,ＸＦスポーツブレイク 2WD,2013,ＡＴ,103,J05PC,-1 - 修復歴あり,17 ～ 21,2025年07月,,2000,,黒,AC NV TV AW 革
ジャガー,ＸＦ 2WD,2013,ＡＴ,107,J05PC,-1 - 修復歴あり,16 ～ 22,2025年07月,,2000,,黒,AC NV TV AW 革
ジャガー,Ｘタイプ 4D 2WD,2005,ＡＴ,51,J51YB,3 - 普通,7 ～ 11,2025年07月,２．０ Ｖ６ＳＥ,2100,,黒,AC AW
ジャガー,ＸＥ 4D 2WD,2016,ＡＴ,91,JA2NA,3 - 普通,30 ～ 35,2025年07月,ＸＥ プレステージ,2000,,青,AC
ジャガー,Ｆペイス 5D 4WD,2023,ＡＴ,6,DC2XC,5 - すごくきれい,479 ～ 485,2025年07月,Ｒ－ダイナミック ＳＥ Ｐ２５０,2000,8.8,黒,AC NV TV AW 革
ジャガー,ＸＥ 4D 2WD,2019,ＡＴ,45,JA2XC,5 - すごくきれい,199 ～ 204,2025年07月,ランドマークエディション,2000,8.12,白,AC NV TV AW 革
