メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,排気量,車検,色,装備
アルファロメオ,ステルヴィオ 5D 4WD,2022,ＡＴ,6,94920,5 - すごくきれい,376 ～ 381,2025年09月,エディツィオーネ エストレマ,2000,7.10,黒,AC NV TV AW SR 革
アルファロメオ,ジュリエッタ 5D 2WD,2015,ＡＴ,87,940181,3 - 普通,16 ～ 20,2025年09月,クアドリフォリオ ヴェルデ,1800,7.11,黒,AC NV TV AW 革
アルファロメオ,ジュリエッタ 2WD,2020,ＡＴ,23,94018P,4 - きれい,188 ～ 191,2025年09月,,1800,7.8,赤,AC NV TV AW 革
アルファロメオ,アルファ１５９ 2WD,2007,６ＭＴ,112,93922,4 - きれい,5 ～ 11,2025年09月,,2200,,グレー,AC AW 革
アルファロメオ,ミト 2WD,2017,ＡＴ,17,955142,5 - すごくきれい,86 ～ 92,2025年09月,,1400,,黒,AC 革
アルファロメオ,ステルヴィオ 5D 4WD,2020,ＡＴ,67,94922,5 - すごくきれい,198 ～ 203,2025年09月,２．２ターボ ディーゼルＱ４スポーツパッケージ,2200,8.11,白,AC NV TV AW 革
アルファロメオ,ミト 3D 2WD,2012,６ＭＴ,62,955143,4 - きれい,50 ～ 54,2025年09月,クアドリフォリオ ヴェルデ リミテッドエディション,1400,,赤,AC
アルファロメオ,ジュリエッタ 2WD,2020,ＡＴ,10,94018P,-1 - 修復歴あり,168 ～ 172,2025年09月,,1800,9.11,黒,AC AW 革
アルファロメオ,ジュリエッタ 2WD,2012,６ＭＴ,137,3 - 普通,5 ～ 9,nan,2025年09月,,1400,,パープル,AC NV TV AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2020,ＡＴ,59,94018P,5 - すごくきれい,118 ～ 123,2025年09月,ヴェローチェ １７５０ ＴＢＩ,1800,8.11,赤,AC NV TV AW SR 革
アルファロメオ,ステルヴィオ 5D 4WD,2019,ＡＴ,67,94920,5 - すごくきれい,181 ～ 186,2025年09月,２．０ターボ Ｑ４スポーツパッケージ,2000,,グレー,AC AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2014,ＡＴ,35,940141,4 - きれい,43 ～ 47,2025年09月,スポルティーバ,1400,,黒,AC NV TV AW SR 革
アルファロメオ,ジュリア 4D 2WD,2017,ＡＴ,39,95229,4 - きれい,431 ～ 433,2025年09月,クアドリフォリオ,2900,,赤,AC AW 革
アルファロメオ,ミト 3D 2WD,2012,６ＭＴ,153,955143,3 - 普通,6 ～ 10,2025年09月,クアドリフォリオ ヴェルデ,1400,8.8,黒,AC AW 革
アルファロメオ,ミト 3D 2WD,2011,ＡＴ,15,95514P,3 - 普通,18 ～ 24,2025年09月,コンペティツィオーネ,1400,8.4,白,AC AW
アルファロメオ,ジュリア 4D 2WD,2022,ＡＴ,11,95220,5 - すごくきれい,326 ～ 330,2025年09月,ヴェローチェ,2000,,黒,AC NV TV AW 革
アルファロメオ,ミト 2WD,2011,ＡＴ,96,95514P,3 - 普通,6 ～ 10,2025年09月,,1400,8.8,パール,AC AW
アルファロメオ,ジュリエッタ 5D 2WD,2015,ＡＴ,72,940141,4 - きれい,22 ～ 25,2025年09月,スポルティーバ,1400,,白,AC NV TV AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2014,ＡＴ,68,940141,4 - きれい,12 ～ 15,2025年09月,スポルティーバ,1400,,赤,AC AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2013,ＡＴ,64,940141,5 - すごくきれい,23 ～ 26,2025年09月,スポルティーバ,1400,,白,AC AW 革
アルファロメオ,ジュリエッタ 5D 2WD,2019,ＡＴ,66,94018P,5 - すごくきれい,137 ～ 141,2025年09月,ヴェローチェ カーボン,1800,8.5,青,AC NV TV AW 革
アルファロメオ,ミト 3D 2WD,2013,ＡＴ,110,955142,4 - きれい,7 ～ 9,2025年09月,コンペティツィオーネ,1400,,白,AC AW 革
アルファロメオ,アルファブレラ クーペ 4WD,2006,６ＭＴ,137,93932S,3 - 普通,33 ～ 37,2025年09月,３．２ ＪＴＳ Ｑ４,3200,8.1,黒,AC NV TV
アルファロメオ,ジュリエッタ 5D 2WD,2016,ＡＴ,71,940141,5 - すごくきれい,38 ～ 44,2025年09月,スポルティーバ,1400,8.1,赤,AC NV TV AW 革
